"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Emigrante, ano da partida, classe";"Emigrante, ano da partida, classe (código)";"Emigrante, ano da partida, classe (ordem)";"Emigrante, nascimento, ano";"Emigrante, nascimento, ano (código)";"Emigrante, nascimento, ano (ordem)";"Emigrante, sexo";"Emigrante, sexo (código)";"Emigrante, sexo (ordem)";"Frequência";"Observações"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1980";"112,00";"112,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1981";"113,00";"113,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1981";"113,00";"113,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1982";"114,00";"114,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1982";"114,00";"114,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1983";"115,00";"115,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1983";"115,00";"115,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1984";"116,00";"116,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1984";"116,00";"116,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1985";"117,00";"117,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1987";"119,00";"119,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2004";"136,00";"136,00";"1988";"120,00";"120,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1937";"69,00";"69,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1948";"80,00";"80,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1957";"89,00";"89,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1963";"95,00";"95,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1964";"96,00";"96,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1965";"97,00";"97,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1966";"98,00";"98,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1966";"98,00";"98,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1967";"99,00";"99,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1969";"101,00";"101,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1971";"103,00";"103,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1971";"103,00";"103,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1972";"104,00";"104,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1973";"105,00";"105,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1973";"105,00";"105,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1974";"106,00";"106,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1974";"106,00";"106,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1975";"107,00";"107,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1976";"108,00";"108,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1976";"108,00";"108,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1977";"109,00";"109,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1978";"110,00";"110,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1978";"110,00";"110,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1979";"111,00";"111,00";"Masculino";"1,00";"1,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1979";"111,00";"111,00";"Feminino";"2,00";"2,00";"X";"X"
"9233";"Mesorregião (2010)";"4110";"Metropolitana de Curitiba";"1";"2010";"8030";"31/07/2010";"2005";"137,00";"137,00";"1980";"112,00";"112,00";"Masculino";"1,00";"1,00";"X";"X"
