Código do Nível Geográfico;Nível Geográfico;Código do Item Geográfico;Item Geográfico;Ordem Geográfica;Código do Item Temporal;Nível Temporal;Item Temporal;Residência em 31/07/2005, município;Residência em 31/07/2005, município (código);Residência em 31/07/2005, município (ordem);Idade calculada, anos, classe;Idade calculada, anos, classe (código);Idade calculada, anos, classe (ordem);Sexo;Sexo (código);Sexo (ordem);Frequência;Observações
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;FAZENDA RIO GRANDE;4107652;4107652;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;GUARAPUAVA;4109401;4109401;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;INÁCIO MARTINS;4110201;4110201;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4119103;PIÊN;29;2010;8030;31/07/2010;JAGUARIAÍVA;4112009;4112009;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CERRO AZUL;4105201;4105201;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;COLOMBO;4105805;4105805;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;COLOMBO;4105805;4105805;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;COLOMBO;4105805;4105805;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;COLOMBO;4105805;4105805;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;COLOMBO;4105805;4105805;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;COLOMBO;4105805;4105805;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CONSELHEIRO MAIRINCK;4106100;4106100;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CRUZ MACHADO;4106803;4106803;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CRUZ MACHADO;4106803;4106803;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9235;Município (2010);4122305;RIO NEGRO;30;2010;8030;31/07/2010;CURITIBA;4106902;4106902;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JANDAIA DO SUL;4112108;4112108;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JANDAIA DO SUL;4112108;4112108;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JANDAIA DO SUL;4112108;4112108;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JANDAIA DO SUL;4112108;4112108;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JANDAIA DO SUL;4112108;4112108;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JANDAIA DO SUL;4112108;4112108;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JANIÓPOLIS;4112207;4112207;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JANIÓPOLIS;4112207;4112207;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JAPIRA;4112306;4112306;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JAPIRA;4112306;4112306;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JAPIRA;4112306;4112306;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JAPURÁ;4112405;4112405;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JAPURÁ;4112405;4112405;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JAPURÁ;4112405;4112405;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JARDIM ALEGRE;4112504;4112504;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JARDIM ALEGRE;4112504;4112504;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JARDIM ALEGRE;4112504;4112504;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JARDIM ALEGRE;4112504;4112504;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JARDIM ALEGRE;4112504;4112504;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JARDIM ALEGRE;4112504;4112504;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JARDIM ALEGRE;4112504;4112504;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JARDIM OLINDA;4112603;4112603;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JATAIZINHO;4112702;4112702;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JESUÍTAS;4112751;4112751;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JESUÍTAS;4112751;4112751;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JESUÍTAS;4112751;4112751;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JESUÍTAS;4112751;4112751;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JESUÍTAS;4112751;4112751;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JESUÍTAS;4112751;4112751;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JESUÍTAS;4112751;4112751;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JESUÍTAS;4112751;4112751;De 75 a 79 anos;17;17;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JOAQUIM TÁVORA;4112801;4112801;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JUNDIAÍ DO SUL;4112900;4112900;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JURANDA;4112959;4112959;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JURANDA;4112959;4112959;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JUSSARA;4113007;4113007;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JUSSARA;4113007;4113007;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JUSSARA;4113007;4113007;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;JUSSARA;4113007;4113007;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;KALORÉ;4113106;4113106;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;KALORÉ;4113106;4113106;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;KALORÉ;4113106;4113106;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 5 a 9 anos;2;2;Masculino;1;1;88;9
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 5 a 9 anos;2;2;Feminino;2;2;115;13
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 10 a 14 anos;3;3;Masculino;1;1;109;13
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 10 a 14 anos;3;3;Feminino;2;2;87;9
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 15 a 17 anos;4;4;Feminino;2;2;91;7
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 20 a 24 anos;6;6;Masculino;1;1;163;13
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 20 a 24 anos;6;6;Feminino;2;2;225;15
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 25 a 29 anos;7;7;Masculino;1;1;153;15
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 25 a 29 anos;7;7;Feminino;2;2;149;16
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 30 a 34 anos;8;8;Masculino;1;1;68;9
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 30 a 34 anos;8;8;Feminino;2;2;113;13
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 35 a 39 anos;9;9;Masculino;1;1;69;7
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 35 a 39 anos;9;9;Feminino;2;2;77;6
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 40 a 44 anos;10;10;Feminino;2;2;57;6
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 60 a 64 anos;14;14;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 65 a 69 anos;15;15;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 65 a 69 anos;15;15;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 70 a 74 anos;16;16;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 70 a 74 anos;16;16;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 75 a 79 anos;17;17;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 80 a 84 anos;18;18;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LAPA;4113205;4113205;De 80 a 84 anos;18;18;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJAL;4113254;4113254;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJAL;4113254;4113254;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJAL;4113254;4113254;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJAL;4113254;4113254;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJAL;4113254;4113254;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 5 a 9 anos;2;2;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 5 a 9 anos;2;2;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 10 a 14 anos;3;3;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 10 a 14 anos;3;3;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 15 a 17 anos;4;4;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 15 a 17 anos;4;4;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 18 a 19 anos;5;5;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 18 a 19 anos;5;5;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 20 a 24 anos;6;6;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 20 a 24 anos;6;6;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 25 a 29 anos;7;7;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 25 a 29 anos;7;7;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 30 a 34 anos;8;8;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 30 a 34 anos;8;8;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 35 a 39 anos;9;9;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 35 a 39 anos;9;9;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 40 a 44 anos;10;10;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 40 a 44 anos;10;10;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 45 a 49 anos;11;11;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 45 a 49 anos;11;11;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 50 a 54 anos;12;12;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 50 a 54 anos;12;12;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 55 a 59 anos;13;13;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 55 a 59 anos;13;13;Feminino;2;2;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 60 a 64 anos;14;14;Masculino;1;1;X;X
9239;Região Metropolitana, colar, etc (2010);23;RM Curitiba;1;2010;8030;31/07/2010;LARANJEIRAS DO SUL;4113304;4113304;De 65 a 69 anos;15;15;Masculino;1;1;X;X
